season,week,celebrity_name,judge_score,fan_vote_est,industry,is_elim_rank,is_elim_pct,is_elim_save,save_prob_context
27,7,Juan Pablo Di Pace,9.333333333333334,0.1399169900323394,Actor/Actress,0,0,0,0.5046728971962616
27,7,Milo Manheim,9.666666666666666,0.1293984284846007,Actor/Actress,0,0,0,0.5046728971962616
27,8,Alexis Ren,9.666666666666666,0.1805187109598683,Social Media Personality,0,0,0,0.49450549450549447
27,8,Bobby Bones,7.5,0.2130519731327006,Radio Personality,0,0,1,0.49450549450549447
27,8,Evanna Lynch,9.666666666666666,0.1838190677567446,Actor/Actress,0,0,0,0.49450549450549447
27,8,Joe Amabile,7.666666666666667,0.0810908455281906,TV Personality,1,1,0,0.49450549450549447
27,8,Juan Pablo Di Pace,10.0,0.1451088638445258,Actor/Actress,0,0,0,0.49450549450549447
27,8,Milo Manheim,9.166666666666666,0.196410538777969,Actor/Actress,0,0,0,0.49450549450549447
28,2,Ally Brooke,6.666666666666667,6.320576816417082,Singer/Rapper,0,0,0,0.6
28,2,Hannah Brown,8.0,6.4952856350526895,TV Personality,0,0,0,0.6
28,2,James Van Der Beek,6.666666666666667,6.482529118136439,Actor/Actress,0,0,0,0.6
28,2,Karamo Brown,6.333333333333333,6.381031613976705,TV Personality,0,0,0,0.6
28,2,Kate Flannery,7.0,6.458679977814753,Actor/Actress,0,0,0,0.6
28,2,Kel Mitchell,6.666666666666667,6.52967276760954,Actor/Actress,0,0,0,0.6
28,2,Lamar Odom,4.0,5.623960066555741,Athlete,1,1,1,0.6
28,2,Lauren Alaina,6.333333333333333,6.184137548530227,Singer/Rapper,0,0,0,0.6
28,2,Mary Wilson,5.0,10.02218524681087,Singer/Rapper,0,0,0,0.6
28,2,Ray Lewis,5.0,5.910704381586245,Athlete,0,0,0,0.6
28,2,Sailor Brinkley-Cook,6.0,5.776483638380477,Model,0,0,0,0.6
28,2,Sean Spicer,5.333333333333333,5.814753189129229,Politician,0,0,0,0.6
28,4,Ally Brooke,8.0,5.363537513591881,Singer/Rapper,0,0,0,0.44680851063829785
28,4,Hannah Brown,8.0,5.514679231605654,TV Personality,0,0,0,0.44680851063829785
28,4,James Van Der Beek,7.0,5.140630663283798,Actor/Actress,0,0,0,0.44680851063829785
28,4,Karamo Brown,7.0,5.1681768756795945,TV Personality,0,0,0,0.44680851063829785
28,4,Kate Flannery,6.5,4.957593330916999,Actor/Actress,1,0,0,0.44680851063829785
28,4,Kel Mitchell,8.0,5.469735411380936,Actor/Actress,0,0,0,0.44680851063829785
28,4,Lamar Odom,5.0,7.61689017760058,Athlete,0,0,0,0.44680851063829785
28,4,Lauren Alaina,8.0,5.550924247915912,Singer/Rapper,0,0,0,0.44680851063829785
28,4,Sailor Brinkley-Cook,7.75,5.155853570134107,Model,0,0,0,0.44680851063829785
28,4,Sean Spicer,5.25,5.06197897789054,Politician,0,1,1,0.44680851063829785
28,6,Ally Brooke,8.333333333333334,3.333333333333333,Singer/Rapper,0,0,0,0.5434782608695652
28,6,Hannah Brown,8.0,4.444444444444445,TV Personality,0,0,0,0.5434782608695652
28,6,James Van Der Beek,9.0,6.444444444444445,Actor/Actress,0,0,0,0.5434782608695652
28,6,Karamo Brown,8.333333333333334,3.111111111111111,TV Personality,0,0,0,0.5434782608695652
28,6,Kate Flannery,9.0,6.111111111111111,Actor/Actress,0,0,0,0.5434782608695652
28,6,Kel Mitchell,8.666666666666666,4.333333333333333,Actor/Actress,0,0,0,0.5434782608695652
28,6,Lauren Alaina,8.666666666666666,5.666666666666667,Singer/Rapper,0,0,0,0.5434782608695652
28,6,Sailor Brinkley-Cook,9.0,9.0,Model,0,0,0,0.5434782608695652
28,6,Sean Spicer,7.0,2.555555555555556,Politician,1,1,1,0.5434782608695652
28,7,Ally Brooke,9.0,4.440881763527054,Singer/Rapper,0,0,0,0.4666666666666667
28,7,Hannah Brown,8.666666666666666,4.140781563126253,TV Personality,0,0,0,0.4666666666666667
28,7,James Van Der Beek,9.0,4.478957915831663,Actor/Actress,0,0,0,0.4666666666666667
28,7,Karamo Brown,8.166666666666666,6.756012024048096,TV Personality,0,0,0,0.4666666666666667
28,7,Kate Flannery,8.0,3.850701402805611,Actor/Actress,1,0,0,0.4666666666666667
28,7,Kel Mitchell,8.5,3.914829659318637,Actor/Actress,0,0,0,0.4666666666666667
28,7,Lauren Alaina,9.0,4.485971943887775,Singer/Rapper,0,0,0,0.4666666666666667
28,7,Sean Spicer,7.0,3.93186372745491,Politician,0,1,1,0.4666666666666667
28,8,Ally Brooke,10.0,3.65015479876161,Singer/Rapper,0,0,0,0.5999983999935998
28,8,Hannah Brown,10.333266666666669,3.912796697626419,TV Personality,0,0,0,0.5999983999935998
28,8,James Van Der Beek,10.6666,3.9256965944272446,Actor/Actress,0,0,0,0.5999983999935998
28,8,Kate Flannery,8.6666,6.023735810113519,Actor/Actress,0,0,0,0.5999983999935998
28,8,Kel Mitchell,9.999933333333331,3.393188854489164,Actor/Actress,0,0,0,0.5999983999935998
28,8,Lauren Alaina,8.0,3.580495356037152,Singer/Rapper,0,0,0,0.5999983999935998
28,8,Sean Spicer,6.666666666666667,3.513931888544892,Politician,1,1,1,0.5999983999935998
28,9,Ally Brooke,10.0,3.478341584158416,Singer/Rapper,0,0,0,0.49645390070921985
28,9,Hannah Brown,8.875,3.1395420792079207,TV Personality,1,1,1,0.49645390070921985
28,9,James Van Der Beek,9.0,3.307240099009901,Actor/Actress,0,0,0,0.49645390070921985
28,9,Kel Mitchell,9.25,3.3685024752475248,Actor/Actress,0,0,0,0.49645390070921985
28,9,Lauren Alaina,8.75,3.204826732673267,Singer/Rapper,0,0,0,0.49645390070921985
28,9,Sean Spicer,6.25,4.50154702970297,Politician,0,0,0,0.49645390070921985
28,10,Ally Brooke,9.833333333333334,2.967397113842865,Singer/Rapper,0,0,0,0.5135135135135135
28,10,Hannah Brown,9.0,2.8204168893639765,TV Personality,0,0,0,0.5135135135135135
28,10,James Van Der Beek,8.5,3.609032602886157,Actor/Actress,0,0,0,0.5135135135135135
28,10,Kel Mitchell,9.5,2.819882415820417,Actor/Actress,0,0,1,0.5135135135135135
28,10,Lauren Alaina,9.0,2.7832709780865845,Singer/Rapper,1,1,0,0.5135135135135135
29,2,AJ McLean,6.333333333333333,7.9658048373644705,Singer/Rapper,0,0,0,0.48387096774193555
29,2,Anne Heche,6.0,7.858632193494579,Actor/Actress,0,0,0,0.48387096774193555
29,2,Carole Baskin,5.333333333333333,7.25187656380317,TV Personality,0,0,0,0.48387096774193555
29,2,Charles Oakley,5.0,11.5442035029191,Athlete,0,0,0,0.48387096774193555
29,2,Chrishell Stause,6.0,7.793160967472894,Actor/Actress,0,0,0,0.48387096774193555
29,2,Jeannie Mai,6.0,7.80442035029191,TV Personality,0,0,0,0.48387096774193555
29,2,Jesse Metcalfe,6.666666666666667,7.910758965804837,Actor/Actress,0,0,0,0.48387096774193555
29,2,Johnny Weir,6.0,7.933277731442869,Athlete,0,0,0,0.48387096774193555
29,2,Justina Machado,7.0,8.022518765638031,Actor/Actress,0,0,0,0.48387096774193555
29,2,Kaitlyn Bristowe,7.333333333333333,7.736864053377815,TV Personality,0,0,0,0.48387096774193555
29,2,Monica Aldama,5.333333333333333,7.245621351125938,TV Personality,1,0,0,0.48387096774193555
29,2,Nelly,6.0,7.798165137614679,Singer/Rapper,0,0,0,0.48387096774193555
29,2,Nev Schulman,7.0,7.80859049207673,Producer,0,0,0,0.48387096774193555
29,2,Skai Jackson,5.0,7.314845704753962,Actor/Actress,0,1,1,0.48387096774193555
29,2,Veron Davis,6.0,8.011259382819016,Athlete,0,0,0,0.48387096774193555
29,3,AJ McLean,7.0,7.209467951403435,Singer/Rapper,0,0,0,0.5454545454545454
29,3,Anne Heche,5.0,6.788856304985337,Actor/Actress,1,1,1,0.5454545454545454
29,3,Carole Baskin,4.0,10.920402178466697,TV Personality,0,0,0,0.5454545454545454
29,3,Chrishell Stause,7.333333333333333,7.34268956849602,Actor/Actress,0,0,0,0.5454545454545454
29,3,Jeannie Mai,7.333333333333333,7.456640134059489,TV Personality,0,0,0,0.5454545454545454
29,3,Jesse Metcalfe,6.666666666666667,7.12316715542522,Actor/Actress,0,0,0,0.5454545454545454
29,3,Johnny Weir,8.0,7.478424801005446,Athlete,0,0,0,0.5454545454545454
29,3,Justina Machado,6.333333333333333,7.085462924172601,Actor/Actress,0,0,0,0.5454545454545454
29,3,Kaitlyn Bristowe,7.666666666666667,7.33598659405111,TV Personality,0,0,0,0.5454545454545454
29,3,Monica Aldama,7.0,7.397570171763721,TV Personality,0,0,0,0.5454545454545454
29,3,Nelly,6.0,7.028487641390867,Singer/Rapper,0,0,0,0.5454545454545454
29,3,Nev Schulman,8.0,7.507331378299121,Producer,0,0,0,0.5454545454545454
29,3,Skai Jackson,6.0,6.914537075827399,Actor/Actress,0,0,0,0.5454545454545454
29,3,Veron Davis,7.333333333333333,7.41097612065354,Athlete,0,0,0,0.5454545454545454
29,4,AJ McLean,8.0,7.086477074869414,Singer/Rapper,0,0,0,0.5
29,4,Anne Heche,7.0,10.930934416715033,Actor/Actress,0,0,0,0.5
29,4,Chrishell Stause,7.333333333333333,6.343586767266396,Actor/Actress,0,0,0,0.5
29,4,Jeannie Mai,7.0,6.413232733604179,TV Personality,0,0,0,0.5
29,4,Jesse Metcalfe,7.0,6.195589088798607,Actor/Actress,1,1,1,0.5
29,4,Johnny Weir,8.0,6.825885084155543,Athlete,0,0,0,0.5
29,4,Justina Machado,8.0,6.969820081253627,Actor/Actress,0,0,0,0.5
29,4,Kaitlyn Bristowe,8.333333333333334,6.881601857225769,TV Personality,0,0,0,0.5
29,4,Monica Aldama,8.0,6.934997098084736,TV Personality,0,0,0,0.5
29,4,Nelly,7.0,6.30586186883343,Singer/Rapper,0,0,0,0.5
29,4,Nev Schulman,8.0,6.874637260591991,Producer,0,0,0,0.5
29,4,Skai Jackson,9.333333333333334,6.893789901334881,Actor/Actress,0,0,0,0.5
29,4,Veron Davis,7.333333333333333,6.343586767266396,Athlete,0,0,0,0.5
29,5,AJ McLean,8.0,6.257859281437126,Singer/Rapper,0,0,0,0.525
29,5,Chrishell Stause,6.333333333333333,5.831961077844311,Actor/Actress,1,1,0,0.525
29,5,Jeannie Mai,8.0,6.160553892215569,TV Personality,0,0,0,0.525
29,5,Jesse Metcalfe,6.333333333333333,9.212200598802395,Actor/Actress,0,0,0,0.525
29,5,Johnny Weir,9.666666666666666,6.32372754491018,Athlete,0,0,0,0.525
29,5,Justina Machado,8.0,6.30314371257485,Actor/Actress,0,0,0,0.525
29,5,Kaitlyn Bristowe,9.0,6.423652694610778,TV Personality,0,0,0,0.525
29,5,Monica Aldama,8.666666666666666,6.401197604790419,TV Personality,0,0,0,0.525
29,5,Nelly,8.0,6.368263473053892,Singer/Rapper,0,0,0,0.525
29,5,Nev Schulman,8.666666666666666,6.421781437125748,Producer,0,0,0,0.525
29,5,Skai Jackson,8.0,6.448353293413174,Actor/Actress,0,0,0,0.525
29,5,Veron Davis,7.0,5.847305389221557,Athlete,0,0,1,0.525
29,6,AJ McLean,9.0,5.984499765147957,Singer/Rapper,0,0,0,0.55
29,6,Chrishell Stause,8.0,5.470173790511978,Actor/Actress,0,0,0,0.55
29,6,Jeannie Mai,8.333333333333334,5.667449506810709,TV Personality,0,0,0,0.55
29,6,Johnny Weir,7.333333333333333,5.433536871770785,Athlete,0,0,1,0.55
29,6,Justina Machado,9.0,6.009863785814937,Actor/Actress,0,0,0,0.55
29,6,Kaitlyn Bristowe,9.0,5.870361672146547,TV Personality,0,0,0,0.55
29,6,Monica Aldama,9.0,5.818694222639737,TV Personality,0,0,0,0.55
29,6,Nelly,8.0,5.622357914513857,Singer/Rapper,0,0,0,0.55
29,6,Nev Schulman,8.666666666666666,5.891028651949272,Producer,0,0,0,0.55
29,6,Skai Jackson,6.0,5.379990605918271,Actor/Actress,1,1,0,0.55
29,6,Veron Davis,7.0,8.852043212775952,Athlete,0,0,0,0.55
29,7,AJ McLean,8.666666666666666,5.287223168654174,Singer/Rapper,0,0,0,0.48979591836734687
29,7,Chrishell Stause,8.666666666666666,5.207836456558773,Actor/Actress,0,0,0,0.48979591836734687
29,7,Jeannie Mai,8.333333333333334,5.016354344122657,TV Personality,1,0,0,0.48979591836734687
29,7,Johnny Weir,9.0,5.493696763202726,Athlete,0,0,0,0.48979591836734687
29,7,Justina Machado,8.666666666666666,5.353321976149915,Actor/Actress,0,0,0,0.48979591836734687
29,7,Kaitlyn Bristowe,8.0,5.028279386712096,TV Personality,0,1,1,0.48979591836734687
29,7,Monica Aldama,7.333333333333333,7.388074957410562,TV Personality,0,0,0,0.48979591836734687
29,7,Nelly,9.0,5.434412265758092,Singer/Rapper,0,0,0,0.48979591836734687
29,7,Nev Schulman,10.0,5.403066439522998,Producer,0,0,0,0.48979591836734687
29,7,Skai Jackson,9.0,5.387734241908007,Actor/Actress,0,0,0,0.48979591836734687
29,8,AJ McLean,9.0,4.031077348066298,Singer/Rapper,0,0,0,0.47059008074541475
29,8,Chrishell Stause,9.0,7.147790055248619,Actor/Actress,0,0,0,0.47059008074541475
29,8,Johnny Weir,10.0,4.580801104972376,Athlete,0,0,0,0.47059008074541475
29,8,Justina Machado,9.6666,4.274861878453039,Actor/Actress,0,0,0,0.47059008074541475
29,8,Kaitlyn Bristowe,9.333333333333334,3.9136740331491713,TV Personality,0,0,0,0.47059008074541475
29,8,Nelly,8.0,3.801795580110497,Singer/Rapper,0,1,1,0.47059008074541475
29,8,Nev Schulman,10.0,4.4792817679558015,Producer,0,0,0,0.47059008074541475
29,8,Skai Jackson,8.999933333333333,3.770718232044199,Actor/Actress,1,0,0,0.47059008074541475
29,9,AJ McLean,8.333266666666667,5.521837349397591,Singer/Rapper,0,0,0,0.51999807999232
29,9,Johnny Weir,10.0,3.93335843373494,Athlete,0,0,0,0.51999807999232
29,9,Justina Machado,8.6666,3.5625,Actor/Actress,0,0,1,0.51999807999232
29,9,Kaitlyn Bristowe,10.0,3.925828313253012,TV Personality,0,0,0,0.51999807999232
29,9,Nelly,8.0,3.554593373493976,Singer/Rapper,1,1,0,0.51999807999232
29,9,Nev Schulman,9.6666,3.7127259036144578,Producer,0,0,0,0.51999807999232
29,9,Skai Jackson,9.6666,3.789156626506024,Actor/Actress,0,0,0,0.51999807999232
29,10,Johnny Weir,9.5,5.121401151631478,Athlete,0,0,0,0.5044247787610618
29,10,Justina Machado,9.666666666666666,3.062859884836852,Actor/Actress,0,0,0,0.5044247787610618
29,10,Kaitlyn Bristowe,10.0,3.366122840690979,TV Personality,0,0,0,0.5044247787610618
29,10,Nelly,9.333333333333334,3.0129558541266794,Singer/Rapper,1,1,0,0.5044247787610618
29,10,Nev Schulman,10.0,3.4227447216890594,Producer,0,0,0,0.5044247787610618
29,10,Skai Jackson,9.5,3.013915547024952,Actor/Actress,0,0,1,0.5044247787610618
30,2,Amanda Kloots,8.0,7.959633791094466,TV Personality,0,0,0,0.5111111111111111
30,2,Brian Austin Green,5.75,7.343736995422389,Actor/Actress,0,0,0,0.5111111111111111
30,2,Christine Chiu,6.0,7.488555971702039,TV Personality,0,0,0,0.5111111111111111
30,2,Cody Rigsby,6.0,7.583437369954224,Fitness Instructor,0,0,0,0.5111111111111111
30,2,Iman Shumpert,6.25,7.695796920516021,Athlete,0,0,0,0.5111111111111111
30,2,Jimmie Allen,6.75,7.967540574282148,Singer/Rapper,0,0,0,0.5111111111111111
30,2,JoJo Siwa,7.75,7.823970037453184,Social Media Personality,0,0,0,0.5111111111111111
30,2,Kenya Moore,6.0,7.547232625884312,TV Personality,0,0,0,0.5111111111111111
30,2,Martin Kove,3.75,11.736163129421556,Actor/Actress,0,0,0,0.5111111111111111
30,2,Matt James,5.5,7.17478152309613,Athlete,1,1,1,0.5111111111111111
30,2,Melanie C,7.5,7.965043695380774,Singer/Rapper,0,0,0,0.5111111111111111
30,2,Melora Hardin,6.75,8.014565126924678,Actor/Actress,0,0,0,0.5111111111111111
30,2,"Mike ""The Miz"" Mizanin",6.5,7.911776945484811,Athlete,0,0,0,0.5111111111111111
30,2,Olivia Jade,6.75,7.892634207240949,Social Media Personality,0,0,0,0.5111111111111111
30,2,Suni Lee,7.0,7.895131086142322,Athlete,0,0,0,0.5111111111111111
30,3,Amanda Kloots,8.0,7.638235294117647,TV Personality,0,0,0,0.5135135135135135
30,3,Brian Austin Green,6.333333333333333,5.708823529411765,Actor/Actress,0,0,0,0.5135135135135135
30,3,Christine Chiu,7.0,13.344117647058823,TV Personality,0,0,0,0.5135135135135135
30,3,Cody Rigsby,6.0,5.282352941176471,Fitness Instructor,1,1,0,0.5135135135135135
30,3,Iman Shumpert,6.333333333333333,5.670588235294118,Athlete,0,0,1,0.5135135135135135
30,3,Jimmie Allen,6.666666666666667,6.520588235294118,Singer/Rapper,0,0,0,0.5135135135135135
30,3,JoJo Siwa,8.0,8.223529411764705,Social Media Personality,0,0,0,0.5135135135135135
30,3,Kenya Moore,7.0,7.755882352941176,TV Personality,0,0,0,0.5135135135135135
30,3,Matt James,6.666666666666667,6.820588235294117,Athlete,0,0,0,0.5135135135135135
30,3,Melanie C,7.333333333333333,7.376470588235295,Singer/Rapper,0,0,0,0.5135135135135135
30,3,Melora Hardin,7.666666666666667,7.905882352941177,Actor/Actress,0,0,0,0.5135135135135135
30,3,"Mike ""The Miz"" Mizanin",7.333333333333333,8.188235294117646,Athlete,0,0,0,0.5135135135135135
30,3,Olivia Jade,8.0,7.561764705882353,Social Media Personality,0,0,0,0.5135135135135135
30,3,Suni Lee,7.0,7.002941176470588,Athlete,0,0,0,0.5135135135135135
30,4,Amanda Kloots,8.5,6.912325285895807,TV Personality,0,0,0,0.5043478260869565
30,4,Brian Austin Green,6.5,10.14019483269801,Actor/Actress,0,0,0,0.5043478260869565
30,4,Cody Rigsby,7.25,6.341804320203304,Fitness Instructor,0,0,1,0.5043478260869565
30,4,Iman Shumpert,7.875,6.597628123676408,Athlete,0,0,0,0.5043478260869565
30,4,Jimmie Allen,8.125,6.779754341380771,Singer/Rapper,0,0,0,0.5043478260869565
30,4,JoJo Siwa,8.75,7.010165184243965,Social Media Personality,0,0,0,0.5043478260869565
30,4,Kenya Moore,7.375,6.404066073697586,TV Personality,0,0,0,0.5043478260869565
30,4,Matt James,7.125,6.16560779330792,Athlete,1,1,0,0.5043478260869565
30,4,Melanie C,8.25,6.886488775942397,Singer/Rapper,0,0,0,0.5043478260869565
30,4,Melora Hardin,9.125,7.124523506988564,Actor/Actress,0,0,0,0.5043478260869565
30,4,"Mike ""The Miz"" Mizanin",8.125,6.743329097839898,Athlete,0,0,0,0.5043478260869565
30,4,Olivia Jade,8.75,6.96018636171114,Social Media Personality,0,0,0,0.5043478260869565
30,4,Suni Lee,8.5,6.933926302414231,Athlete,0,0,0,0.5043478260869565
30,5,Amanda Kloots,9.75,6.401785714285714,TV Personality,0,0,0,0.5333333333333333
30,5,Cody Rigsby,8.0,3.919642857142857,Fitness Instructor,0,0,1,0.5333333333333333
30,5,Iman Shumpert,7.0,4.089285714285714,Athlete,1,1,0,0.5333333333333333
30,5,Jimmie Allen,8.5,4.419642857142857,Singer/Rapper,0,0,0,0.5333333333333333
30,5,JoJo Siwa,10.0,6.401785714285714,Social Media Personality,0,0,0,0.5333333333333333
30,5,Kenya Moore,9.0,6.553571428571429,TV Personality,0,0,0,0.5333333333333333
30,5,Melanie C,9.0,10.8125,Singer/Rapper,0,0,0,0.5333333333333333
30,5,Melora Hardin,9.0,6.080357142857143,Actor/Actress,0,0,0,0.5333333333333333
30,5,"Mike ""The Miz"" Mizanin",8.0,4.482142857142857,Athlete,0,0,0,0.5333333333333333
30,5,Olivia Jade,9.0,6.544642857142857,Social Media Personality,0,0,0,0.5333333333333333
30,5,Suni Lee,9.0,6.294642857142857,Athlete,0,0,0,0.5333333333333333
30,6,Amanda Kloots,9.5,5.433779264214047,TV Personality,0,0,0,0.5
30,6,Cody Rigsby,9.0,5.230100334448161,Fitness Instructor,0,0,0,0.5
30,6,Iman Shumpert,10.0,5.4280936454849495,Athlete,0,0,0,0.5
30,6,Jimmie Allen,9.5,5.450167224080268,Singer/Rapper,0,0,0,0.5
30,6,JoJo Siwa,10.0,5.444147157190636,Social Media Personality,0,0,0,0.5
30,6,Kenya Moore,8.0,7.420066889632107,TV Personality,0,0,0,0.5
30,6,Melora Hardin,8.5,5.04180602006689,Actor/Actress,0,0,1,0.5
30,6,"Mike ""The Miz"" Mizanin",8.5,4.969230769230769,Athlete,1,1,0,0.5
30,6,Olivia Jade,9.0,5.264882943143813,Social Media Personality,0,0,0,0.5
30,6,Suni Lee,9.0,5.317725752508361,Athlete,0,0,0,0.5
30,7,Amanda Kloots,8.5,4.644787644787645,TV Personality,1,1,1,0.5
30,7,Cody Rigsby,9.0,4.678893178893179,Fitness Instructor,0,0,0,0.5
30,7,Iman Shumpert,8.5,4.694337194337194,Athlete,0,0,0,0.5
30,7,Jimmie Allen,9.5,5.005469755469756,Singer/Rapper,0,0,0,0.5
30,7,JoJo Siwa,9.75,4.918918918918919,Social Media Personality,0,0,0,0.5
30,7,Melora Hardin,9.5,4.922136422136422,Actor/Actress,0,0,0,0.5
30,7,"Mike ""The Miz"" Mizanin",8.0,6.544723294723295,Athlete,0,0,0,0.5
30,7,Olivia Jade,10.5,4.937258687258687,Social Media Personality,0,0,0,0.5
30,7,Suni Lee,8.5,4.653474903474904,Athlete,0,0,0,0.5
30,8,Amanda Kloots,10.5,4.502243700379704,TV Personality,0,0,0,0.49295774647887325
30,8,Cody Rigsby,9.5,4.151190887124612,Fitness Instructor,0,0,0,0.49295774647887325
30,8,Iman Shumpert,8.75,4.024162927166034,Athlete,0,1,0,0.49295774647887325
30,8,Jimmie Allen,8.0,5.984811874352779,Singer/Rapper,0,0,0,0.49295774647887325
30,8,JoJo Siwa,10.25,4.405246807041768,Social Media Personality,0,0,0,0.49295774647887325
30,8,Melora Hardin,10.5,4.445978598550225,Actor/Actress,0,0,0,0.49295774647887325
30,8,Olivia Jade,9.0,4.008284432171211,Social Media Personality,1,0,1,0.49295774647887325
30,8,Suni Lee,10.5,4.478080773213669,Athlete,0,0,0,0.49295774647887325
30,9,Amanda Kloots,9.875,3.335912768202603,TV Personality,0,0,0,0.5136986301369864
30,9,Cody Rigsby,8.875,3.1308476960956737,Fitness Instructor,1,1,1,0.5136986301369864
30,9,Iman Shumpert,9.375,3.2381287372493843,Athlete,0,0,0,0.5136986301369864
30,9,JoJo Siwa,10.0,3.4635947942314456,Social Media Personality,0,0,0,0.5136986301369864
30,9,Melora Hardin,9.0,4.696799155821315,Actor/Actress,0,0,0,0.5136986301369864
30,9,Suni Lee,9.375,3.1347168483995778,Athlete,0,0,0,0.5136986301369864
31,1,Charli D'Amelio,8.0,8.650318783717509,Social Media Personality,0,0,0,0.5405405405405406
31,1,Cheryl Ladd,5.25,7.898479646885728,Actor/Actress,0,0,0,0.5405405405405406
31,1,Daniel Durant,6.75,8.300637567435016,Actor/Actress,0,0,0,0.5405405405405406
31,1,Gabby Windey,7.0,8.488474742520843,TV Personality,0,0,0,0.5405405405405406
31,1,Heidi D'Amelio,6.0,8.311427170181462,Social Media Personality,0,0,0,0.5405405405405406
31,1,Jason Lewis,4.5,13.025502697400686,Actor/Actress,0,0,0,0.5405405405405406
31,1,Jessie James Decker,5.0,7.891123099558607,Singer/Rapper,0,0,0,0.5405405405405406
31,1,Jordin Sparks,6.5,8.419323197645905,Singer/Rapper,0,0,0,0.5405405405405406
31,1,Joseph Baena,5.75,8.186365865620402,Actor/Actress,0,0,0,0.5405405405405406
31,1,Sam Champion,5.0,7.960274644433546,News Anchor,0,0,0,0.5405405405405406
31,1,Selma Blair,7.0,8.45708680725846,Actor/Actress,0,0,0,0.5405405405405406
31,1,Shangela,7.0,8.44973025993134,TV Personality,0,0,0,0.5405405405405406
31,1,Teresa Giudice,5.0,7.816086316821972,TV Personality,0,0,1,0.5405405405405406
31,1,Trevor Donovan,5.25,8.131927415399705,Actor/Actress,0,0,0,0.5405405405405406
31,1,Vinny Guadagnino,4.25,7.601765571358509,TV Personality,1,1,0,0.5405405405405406
31,1,Wayne Brady,7.25,8.411476213830309,Comedian,0,0,0,0.5405405405405406
31,2,Charli D'Amelio,8.0,7.910821643286573,Social Media Personality,0,0,0,0.5434782608695652
31,2,Cheryl Ladd,5.25,7.179358717434869,Actor/Actress,1,1,1,0.5434782608695652
31,2,Daniel Durant,7.25,7.812124248496994,Actor/Actress,0,0,0,0.5434782608695652
31,2,Gabby Windey,8.0,7.758517034068136,TV Personality,0,0,0,0.5434782608695652
31,2,Heidi D'Amelio,7.0,8.062124248496994,Social Media Personality,0,0,0,0.5434782608695652
31,2,Jessie James Decker,6.25,7.216432865731463,Singer/Rapper,0,0,0,0.5434782608695652
31,2,Jordin Sparks,6.75,7.720440881763527,Singer/Rapper,0,0,0,0.5434782608695652
31,2,Joseph Baena,6.0,7.295090180360721,Actor/Actress,0,0,0,0.5434782608695652
31,2,Sam Champion,6.5,7.336673346693387,News Anchor,0,0,0,0.5434782608695652
31,2,Selma Blair,7.0,7.832164328657314,Actor/Actress,0,0,0,0.5434782608695652
31,2,Shangela,7.0,7.804108216432866,TV Personality,0,0,0,0.5434782608695652
31,2,Teresa Giudice,5.75,12.263527054108216,TV Personality,0,0,0,0.5434782608695652
31,2,Trevor Donovan,7.5,7.942384769539078,Actor/Actress,0,0,0,0.5434782608695652
31,2,Vinny Guadagnino,6.75,7.733466933867735,TV Personality,0,0,0,0.5434782608695652
31,2,Wayne Brady,8.0,8.132765531062125,Comedian,0,0,0,0.5434782608695652
31,3,Charli D'Amelio,8.25,7.328202581926514,Social Media Personality,0,0,0,0.5306122448979592
31,3,Cheryl Ladd,6.0,11.38679245283019,Actor/Actress,0,0,0,0.5306122448979592
31,3,Daniel Durant,7.75,7.494041708043694,Actor/Actress,0,0,0,0.5306122448979592
31,3,Gabby Windey,8.25,7.350546176762661,TV Personality,0,0,0,0.5306122448979592
31,3,Heidi D'Amelio,8.0,7.364945382323734,Social Media Personality,0,0,0,0.5306122448979592
31,3,Jessie James Decker,6.5,6.779543197616683,Singer/Rapper,0,0,1,0.5306122448979592
31,3,Jordin Sparks,7.25,7.484607745779543,Singer/Rapper,0,0,0,0.5306122448979592
31,3,Joseph Baena,7.25,7.407646474677259,Actor/Actress,0,0,0,0.5306122448979592
31,3,Sam Champion,6.25,6.820754716981132,News Anchor,0,0,0,0.5306122448979592
31,3,Selma Blair,7.0,7.108738828202582,Actor/Actress,0,0,0,0.5306122448979592
31,3,Shangela,7.5,7.37785501489573,TV Personality,0,0,0,0.5306122448979592
31,3,Trevor Donovan,6.75,7.073982125124132,Actor/Actress,0,0,0,0.5306122448979592
31,3,Vinny Guadagnino,5.75,6.600794438927507,TV Personality,1,1,0,0.5306122448979592
31,3,Wayne Brady,8.25,7.421549155908639,Comedian,0,0,0,0.5306122448979592
31,4,Charli D'Amelio,9.0,6.830441640378549,Social Media Personality,0,0,0,0.5
31,4,Daniel Durant,7.25,6.562302839116719,Actor/Actress,0,0,0,0.5
31,4,Gabby Windey,9.0,6.925867507886435,TV Personality,0,0,0,0.5
31,4,Heidi D'Amelio,8.5,6.894716088328075,Social Media Personality,0,0,0,0.5
31,4,Jessie James Decker,7.75,6.6754731861198735,Singer/Rapper,0,0,0,0.5
31,4,Jordin Sparks,8.5,7.004731861198739,Singer/Rapper,0,0,0,0.5
31,4,Joseph Baena,7.0,6.386435331230284,Actor/Actress,1,1,1,0.5
31,4,Sam Champion,6.25,10.04929022082019,News Anchor,0,0,0,0.5
31,4,Selma Blair,8.0,6.891167192429022,Actor/Actress,0,0,0,0.5
