season,week,celebrity_name,results,placement,celebrity_industry,ballroom_partner,celebrity_age_during_season,score,elim_week,is_withdrew,industry_encoded,judge_score_share,weekly_rank,gender,est_fan_vote,certainty
31,11,Joseph Baena,Eliminated Week 5,11,Actor/Actress,Daniella Karagach,24,,5,0,2,,,,,
31,11,Sam Champion,Eliminated Week 4,13,News Anchor,Cheryl Burke,61,,4,0,3,,,,,
31,11,Selma Blair,Withdrew,12,Actor/Actress,Sasha Farber,50,,99,1,2,,,,,
31,11,Shangela,4th Place,4,TV Personality,Gleb Savchenko,40,,99,0,3,,,,,
31,11,Teresa Giudice,Eliminated Week 2,15,TV Personality,Pasha Pashkov,50,,2,0,3,,,,,
31,11,Trevor Donovan,Eliminated Week 9,6,Actor/Actress,Emma Slater,39,,9,0,2,,,,,
31,11,Vinny Guadagnino,Eliminated Week 8,7,TV Personality,Koko Iwasaki,34,,8,0,3,,,,,
31,11,Wayne Brady,3rd Place,3,Comedian,Witney Carson,50,,99,0,2,,,,,
32,1,Adrian Peterson,Eliminated Week 4,11,Athlete,Britt Stewart,38,6.0,4,0,1,0.07792207792207792,5.0,,7.301897321428571,0.45881006212348496
32,1,Alyson Hannigan,5th Place,5,Actor/Actress,Sasha Farber,49,4.333333333333333,99,0,2,0.05627705627705627,11.0,,6.850446428571429,0.44033201279345136
32,1,Ariana Madix,3rd Place,3,TV Personality,Pasha Pashkov,38,7.0,99,0,3,0.09090909090909091,2.0,,7.400111607142857,0.4556820278453739
32,1,Barry Williams,Eliminated Week 8,7,Actor/Actress,Peta Murgatroyd,68,5.333333333333333,8,0,2,0.06926406926406926,8.0,,7.224888392857143,0.472237811753908
32,1,Charity Lawson,4th Place,4,TV Personality,Artem Chigvintsev,27,7.333333333333333,99,0,3,0.09523809523809523,1.0,,7.296316964285714,0.4607235325800235
32,1,Harry Jowsey,Eliminated Week 9,6,TV Personality,Rylee Arnold,26,4.0,9,0,3,0.05194805194805195,12.0,,6.811383928571429,0.43666748359574103
32,1,Jamie Lynn Spears,Eliminated Week 2,13,Actor/Actress,Alan Bersten,32,5.0,2,0,2,0.06493506493506493,9.0,,7.108816964285714,0.46585276636304973
32,1,Jason Mraz,2nd Place,2,Singer/Rapper,Daniella Karagach,46,7.0,99,0,2,0.09090909090909091,2.0,,7.418526785714286,0.4613047571452885
32,1,Lele Pons,Eliminated Week 7,8,Social Media Personality,Brandon Armstrong,27,6.333333333333333,7,0,4,0.08225108225108224,4.0,,7.425223214285714,0.4584996530937726
32,1,Matt Walsh,Eliminated Week 1,14,Comedian,Koko Iwasaki,58,4.0,1,0,2,0.05194805194805195,12.0,,11.763392857142858,0.8510738924865522
32,1,Mauricio Umansky,Eliminated Week 6,9,TV Personality,Emma Slater,53,5.0,6,0,3,0.06493506493506493,9.0,,7.021763392857143,0.4570049466943781
32,1,Mira Sorvino,Eliminated Week 5,10,Actor/Actress,Gleb Savchenko,55,5.666666666666667,5,0,2,0.0735930735930736,7.0,,7.282366071428571,0.45706275320590495
32,1,Tyson Beckford,Eliminated Week 3,12,Model,Jenna Johnson,52,4.0,3,0,2,0.05194805194805195,12.0,,6.791294642857143,0.44107154144847893
32,1,Xochitl Gomez,1st Place,1,Actor/Actress,Valentin Chmerkovskiy,17,6.0,99,0,2,0.07792207792207792,5.0,,7.303571428571429,0.44953838941552327
32,2,Adrian Peterson,Eliminated Week 4,11,Athlete,Britt Stewart,38,5.0,4,0,1,0.06302521008403361,10.0,,6.378398791540786,0.4685686647998586
32,2,Alyson Hannigan,5th Place,5,Actor/Actress,Sasha Farber,49,6.333333333333333,99,0,2,0.07983193277310925,6.0,,6.6654078549848945,0.4662134240993714
32,2,Ariana Madix,3rd Place,3,TV Personality,Pasha Pashkov,38,6.666666666666667,99,0,3,0.08403361344537816,5.0,,6.856495468277946,0.4688104654729943
32,2,Barry Williams,Eliminated Week 8,7,Actor/Actress,Peta Murgatroyd,68,5.0,8,0,2,0.06302521008403361,10.0,,6.27190332326284,0.46884166714161934
32,2,Charity Lawson,4th Place,4,TV Personality,Artem Chigvintsev,27,7.0,99,0,3,0.08823529411764706,3.0,,7.046827794561934,0.48149526374771123
32,2,Harry Jowsey,Eliminated Week 9,6,TV Personality,Rylee Arnold,26,5.0,9,0,3,0.06302521008403361,10.0,,6.282477341389728,0.4530564446113525
32,2,Jamie Lynn Spears,Eliminated Week 2,13,Actor/Actress,Alan Bersten,32,5.333333333333333,2,0,2,0.06722689075630252,9.0,,11.628398791540786,0.8912176913014673
32,2,Jason Mraz,2nd Place,2,Singer/Rapper,Daniella Karagach,46,8.0,99,0,2,0.10084033613445378,1.0,,6.93429003021148,0.48034464802169174
32,2,Lele Pons,Eliminated Week 7,8,Social Media Personality,Brandon Armstrong,27,7.0,7,0,4,0.08823529411764706,3.0,,7.001510574018127,0.4723512313251017
32,2,Matt Walsh,Eliminated Week 1,14,Comedian,Koko Iwasaki,58,,1,0,2,,,,,
32,2,Mauricio Umansky,Eliminated Week 6,9,TV Personality,Emma Slater,53,4.0,6,0,3,0.05042016806722689,13.0,,6.055135951661631,0.42012156362673925
32,2,Mira Sorvino,Eliminated Week 5,10,Actor/Actress,Gleb Savchenko,55,6.0,5,0,2,0.07563025210084034,7.0,,6.487160120845921,0.4458321615716039
32,2,Tyson Beckford,Eliminated Week 3,12,Model,Jenna Johnson,52,6.0,3,0,2,0.07563025210084034,7.0,,6.450151057401813,0.4566652680913452
32,2,Xochitl Gomez,1st Place,1,Actor/Actress,Valentin Chmerkovskiy,17,8.0,99,0,2,0.10084033613445378,1.0,,6.941842900302115,0.4712611601891725
32,3,Adrian Peterson,Eliminated Week 4,11,Athlete,Britt Stewart,38,5.5,4,0,1,0.06811145510835913,11.0,,5.915314602295211,0.4333097591490902
32,3,Alyson Hannigan,5th Place,5,Actor/Actress,Sasha Farber,49,6.0,99,0,2,0.07430340557275542,8.0,,6.092995647012268,0.4632224661767107
32,3,Ariana Madix,3rd Place,3,TV Personality,Pasha Pashkov,38,8.5,99,0,3,0.10526315789473684,1.0,,6.470914127423823,0.469506010544092
32,3,Barry Williams,Eliminated Week 8,7,Actor/Actress,Peta Murgatroyd,68,6.25,8,0,2,0.07739938080495357,7.0,,6.277799762564306,0.45478532928571747
32,3,Charity Lawson,4th Place,4,TV Personality,Artem Chigvintsev,27,8.0,99,0,3,0.09907120743034056,3.0,,6.399287692916502,0.46438931111226966
32,3,Harry Jowsey,Eliminated Week 9,6,TV Personality,Rylee Arnold,26,6.0,9,0,3,0.07430340557275542,8.0,,6.064899089829837,0.45512663454341296
32,3,Jamie Lynn Spears,Eliminated Week 2,13,Actor/Actress,Alan Bersten,32,,2,0,2,,,,,
32,3,Jason Mraz,2nd Place,2,Singer/Rapper,Daniella Karagach,46,8.5,99,0,2,0.10526315789473684,1.0,,6.498614958448753,0.47209328018293484
32,3,Lele Pons,Eliminated Week 7,8,Social Media Personality,Brandon Armstrong,27,6.75,7,0,4,0.08359133126934984,5.0,,6.347051840126633,0.4598335350519328
32,3,Matt Walsh,Eliminated Week 1,14,Comedian,Koko Iwasaki,58,,1,0,2,,,,,
32,3,Mauricio Umansky,Eliminated Week 6,9,TV Personality,Emma Slater,53,5.75,6,0,3,0.07120743034055728,10.0,,5.905421448357736,0.4364841694352042
32,3,Mira Sorvino,Eliminated Week 5,10,Actor/Actress,Gleb Savchenko,55,6.5,5,0,2,0.0804953560371517,6.0,,6.357340720221607,0.4701595385493713
32,3,Tyson Beckford,Eliminated Week 3,12,Model,Jenna Johnson,52,5.0,3,0,2,0.06191950464396285,12.0,,9.324891175306687,0.7906464746548645
32,3,Xochitl Gomez,1st Place,1,Actor/Actress,Valentin Chmerkovskiy,17,8.0,99,0,2,0.09907120743034056,3.0,,6.345468935496636,0.4577934212577921
32,4,Adrian Peterson,Eliminated Week 4,11,Athlete,Britt Stewart,38,7.0,4,0,1,0.0875,6.0,,10.260325406758447,0.916927000931756
32,4,Alyson Hannigan,5th Place,5,Actor/Actress,Sasha Farber,49,6.0,99,0,2,0.075,10.0,,4.899874843554443,0.41566843697369715
32,4,Ariana Madix,3rd Place,3,TV Personality,Pasha Pashkov,38,8.333333333333334,99,0,3,0.10416666666666667,2.0,,6.071339173967459,0.4893552809211069
32,4,Barry Williams,Eliminated Week 8,7,Actor/Actress,Peta Murgatroyd,68,6.0,8,0,2,0.075,10.0,,4.942428035043805,0.4227546535741027
32,4,Charity Lawson,4th Place,4,TV Personality,Artem Chigvintsev,27,8.0,99,0,3,0.1,3.0,,5.8748435544430535,0.4667919563201228
32,4,Harry Jowsey,Eliminated Week 9,6,TV Personality,Rylee Arnold,26,7.0,9,0,3,0.0875,6.0,,5.449311639549437,0.4855601633733947
32,4,Jamie Lynn Spears,Eliminated Week 2,13,Actor/Actress,Alan Bersten,32,,2,0,2,,,,,
32,4,Jason Mraz,2nd Place,2,Singer/Rapper,Daniella Karagach,46,8.0,99,0,2,0.1,3.0,,6.25531914893617,0.5231568141528763
32,4,Lele Pons,Eliminated Week 7,8,Social Media Personality,Brandon Armstrong,27,7.333333333333333,7,0,4,0.09166666666666666,5.0,,5.680851063829787,0.51473622728767
32,4,Matt Walsh,Eliminated Week 1,14,Comedian,Koko Iwasaki,58,,1,0,2,,,,,
32,4,Mauricio Umansky,Eliminated Week 6,9,TV Personality,Emma Slater,53,6.333333333333333,6,0,3,0.07916666666666666,9.0,,4.911138923654568,0.46884058168858866
32,4,Mira Sorvino,Eliminated Week 5,10,Actor/Actress,Gleb Savchenko,55,7.0,5,0,2,0.0875,6.0,,5.639549436795995,0.5008388063639724
32,4,Tyson Beckford,Eliminated Week 3,12,Model,Jenna Johnson,52,,3,0,2,,,,,
32,4,Xochitl Gomez,1st Place,1,Actor/Actress,Valentin Chmerkovskiy,17,9.0,99,0,2,0.1125,1.0,,6.015018773466833,0.49891416174189107
32,5,Adrian Peterson,Eliminated Week 4,11,Athlete,Britt Stewart,38,,4,0,1,,,,,
32,5,Alyson Hannigan,5th Place,5,Actor/Actress,Sasha Farber,49,7.0,99,0,2,0.0875,9.0,,4.898717381689518,0.44923193558677976
32,5,Ariana Madix,3rd Place,3,TV Personality,Pasha Pashkov,38,8.0,99,0,3,0.1,4.0,,5.169394073418841,0.47478219730472737
32,5,Barry Williams,Eliminated Week 8,7,Actor/Actress,Peta Murgatroyd,68,8.0,8,0,2,0.1,4.0,,5.199911543564794,0.4675715453166521
32,5,Charity Lawson,4th Place,4,TV Personality,Artem Chigvintsev,27,9.333333333333334,99,0,3,0.11666666666666667,1.0,,5.421494913754976,0.4659014308649695
32,5,Harry Jowsey,Eliminated Week 9,6,TV Personality,Rylee Arnold,26,6.0,9,0,3,0.075,10.0,,4.860681114551084,0.4277681301847095
32,5,Jamie Lynn Spears,Eliminated Week 2,13,Actor/Actress,Alan Bersten,32,,2,0,2,,,,,
32,5,Jason Mraz,2nd Place,2,Singer/Rapper,Daniella Karagach,46,9.0,99,0,2,0.1125,3.0,,5.384343210968598,0.4752697837171709
32,5,Lele Pons,Eliminated Week 7,8,Social Media Personality,Brandon Armstrong,27,8.0,7,0,4,0.1,4.0,,5.306943830163644,0.47838166043939034
32,5,Matt Walsh,Eliminated Week 1,14,Comedian,Koko Iwasaki,58,,1,0,2,,,,,
32,5,Mauricio Umansky,Eliminated Week 6,9,TV Personality,Emma Slater,53,8.0,6,0,3,0.1,4.0,,5.234851835471031,0.4716369607991169
32,5,Mira Sorvino,Eliminated Week 5,10,Actor/Actress,Gleb Savchenko,55,7.333333333333333,5,0,2,0.09166666666666666,8.0,,8.106590004422822,0.8188792186618659
32,5,Tyson Beckford,Eliminated Week 3,12,Model,Jenna Johnson,52,,3,0,2,,,,,
32,5,Xochitl Gomez,1st Place,1,Actor/Actress,Valentin Chmerkovskiy,17,9.333333333333334,99,0,2,0.11666666666666667,1.0,,5.417072091994693,0.47923721104203076
32,6,Adrian Peterson,Eliminated Week 4,11,Athlete,Britt Stewart,38,,4,0,1,,,,,
32,6,Alyson Hannigan,5th Place,5,Actor/Actress,Sasha Farber,49,7.75,99,0,2,0.09627329192546584,8.0,,4.219674556213017,0.4568038170964267
32,6,Ariana Madix,3rd Place,3,TV Personality,Pasha Pashkov,38,10.25,99,0,3,0.12732919254658384,2.0,,5.045118343195266,0.5068467398936952
32,6,Barry Williams,Eliminated Week 8,7,Actor/Actress,Peta Murgatroyd,68,8.0,8,0,2,0.09937888198757763,7.0,,4.5014792899408285,0.501073006415709
32,6,Charity Lawson,4th Place,4,TV Personality,Artem Chigvintsev,27,9.5,99,0,3,0.11801242236024845,4.0,,4.537721893491124,0.467874106357279
32,6,Harry Jowsey,Eliminated Week 9,6,TV Personality,Rylee Arnold,26,7.25,9,0,3,0.09006211180124224,9.0,,4.340976331360947,0.44742189218603856
32,6,Jamie Lynn Spears,Eliminated Week 2,13,Actor/Actress,Alan Bersten,32,,2,0,2,,,,,
32,6,Jason Mraz,2nd Place,2,Singer/Rapper,Daniella Karagach,46,9.75,99,0,2,0.12111801242236025,3.0,,4.97707100591716,0.5081647477284037
32,6,Lele Pons,Eliminated Week 7,8,Social Media Personality,Brandon Armstrong,27,9.25,7,0,4,0.11490683229813664,5.0,,4.408284023668639,0.4728984377520453
32,6,Matt Walsh,Eliminated Week 1,14,Comedian,Koko Iwasaki,58,,1,0,2,,,,,
32,6,Mauricio Umansky,Eliminated Week 6,9,TV Personality,Emma Slater,53,8.25,6,0,3,0.10248447204968944,6.0,,8.04733727810651,0.8813705416622699
32,6,Mira Sorvino,Eliminated Week 5,10,Actor/Actress,Gleb Savchenko,55,,5,0,2,,,,,
32,6,Tyson Beckford,Eliminated Week 3,12,Model,Jenna Johnson,52,,3,0,2,,,,,
32,6,Xochitl Gomez,1st Place,1,Actor/Actress,Valentin Chmerkovskiy,17,10.5,99,0,2,0.13043478260869565,1.0,,4.922337278106509,0.48437509585141947
32,7,Adrian Peterson,Eliminated Week 4,11,Athlete,Britt Stewart,38,,4,0,1,,,,,
32,7,Alyson Hannigan,5th Place,5,Actor/Actress,Sasha Farber,49,8.75,99,0,2,0.12411347517730496,6.0,,3.4055555555555554,0.5132590785217039
32,7,Ariana Madix,3rd Place,3,TV Personality,Pasha Pashkov,38,9.25,99,0,3,0.13120567375886524,1.0,,4.720370370370371,0.5680806778165745
32,7,Barry Williams,Eliminated Week 8,7,Actor/Actress,Peta Murgatroyd,68,8.125,8,0,2,0.11524822695035461,7.0,,3.35,0.43678182270070576
32,7,Charity Lawson,4th Place,4,TV Personality,Artem Chigvintsev,27,9.0,99,0,3,0.1276595744680851,4.0,,4.272222222222222,0.566154167019742
32,7,Harry Jowsey,Eliminated Week 9,6,TV Personality,Rylee Arnold,26,8.0,9,0,3,0.11347517730496454,8.0,,3.446296296296296,0.35910510009311747
32,7,Jamie Lynn Spears,Eliminated Week 2,13,Actor/Actress,Alan Bersten,32,,2,0,2,,,,,
32,7,Jason Mraz,2nd Place,2,Singer/Rapper,Daniella Karagach,46,9.0,99,0,2,0.1276595744680851,4.0,,4.433333333333334,0.5771153123436492
32,7,Lele Pons,Eliminated Week 7,8,Social Media Personality,Brandon Armstrong,27,9.125,7,0,4,0.12943262411347517,3.0,,7.65,0.9341008453933566
32,7,Matt Walsh,Eliminated Week 1,14,Comedian,Koko Iwasaki,58,,1,0,2,,,,,
32,7,Mauricio Umansky,Eliminated Week 6,9,TV Personality,Emma Slater,53,,6,0,3,,,,,
32,7,Mira Sorvino,Eliminated Week 5,10,Actor/Actress,Gleb Savchenko,55,,5,0,2,,,,,
32,7,Tyson Beckford,Eliminated Week 3,12,Model,Jenna Johnson,52,,3,0,2,,,,,
32,7,Xochitl Gomez,1st Place,1,Actor/Actress,Valentin Chmerkovskiy,17,9.25,99,0,2,0.13120567375886524,1.0,,4.722222222222222,0.5566386773065932
32,8,Adrian Peterson,Eliminated Week 4,11,Athlete,Britt Stewart,38,,4,0,1,,,,,
32,8,Alyson Hannigan,5th Place,5,Actor/Actress,Sasha Farber,49,9.0,99,0,2,0.1422924901185771,4.0,,3.482456140350877,0.4923458070996035
32,8,Ariana Madix,3rd Place,3,TV Personality,Pasha Pashkov,38,10.5,99,0,3,0.16600790513833993,1.0,,3.998968008255934,0.5076861356148368
32,8,Barry Williams,Eliminated Week 8,7,Actor/Actress,Peta Murgatroyd,68,8.75,8,0,2,0.1383399209486166,5.0,,6.0170278637770895,0.8502380721796369
32,8,Charity Lawson,4th Place,4,TV Personality,Artem Chigvintsev,27,9.75,99,0,3,0.1541501976284585,3.0,,3.6862745098039214,0.49671654094942896
32,8,Harry Jowsey,Eliminated Week 9,6,TV Personality,Rylee Arnold,26,7.0,9,0,3,0.11067193675889328,7.0,,3.409184726522188,0.4446445619623318
32,8,Jamie Lynn Spears,Eliminated Week 2,13,Actor/Actress,Alan Bersten,32,,2,0,2,,,,,
32,8,Jason Mraz,2nd Place,2,Singer/Rapper,Daniella Karagach,46,8.25,99,0,2,0.13043478260869565,6.0,,3.502063983488132,0.48835721734647775
32,8,Lele Pons,Eliminated Week 7,8,Social Media Personality,Brandon Armstrong,27,,7,0,4,,,,,
32,8,Matt Walsh,Eliminated Week 1,14,Comedian,Koko Iwasaki,58,,1,0,2,,,,,
32,8,Mauricio Umansky,Eliminated Week 6,9,TV Personality,Emma Slater,53,,6,0,3,,,,,
32,8,Mira Sorvino,Eliminated Week 5,10,Actor/Actress,Gleb Savchenko,55,,5,0,2,,,,,
32,8,Tyson Beckford,Eliminated Week 3,12,Model,Jenna Johnson,52,,3,0,2,,,,,
32,8,Xochitl Gomez,1st Place,1,Actor/Actress,Valentin Chmerkovskiy,17,10.0,99,0,2,0.15810276679841898,2.0,,3.9040247678018574,0.5058747678714692
32,9,Adrian Peterson,Eliminated Week 4,11,Athlete,Britt Stewart,38,,4,0,1,,,,,
32,9,Alyson Hannigan,5th Place,5,Actor/Actress,Sasha Farber,49,8.0,99,0,2,0.14479638009049775,5.0,,3.1435316336166195,0.4507102343440602
32,9,Ariana Madix,3rd Place,3,TV Personality,Pasha Pashkov,38,9.25,99,0,3,0.167420814479638,4.0,,3.1819326408561537,0.4915410599427623
32,9,Barry Williams,Eliminated Week 8,7,Actor/Actress,Peta Murgatroyd,68,,8,0,2,,,,,
32,9,Charity Lawson,4th Place,4,TV Personality,Artem Chigvintsev,27,9.5,99,0,3,0.17194570135746606,3.0,,3.2958766131570663,0.5089063751483873
32,9,Harry Jowsey,Eliminated Week 9,6,TV Personality,Rylee Arnold,26,7.5,9,0,3,0.13574660633484162,6.0,,4.515895498898332,0.7316246296978519
32,9,Jamie Lynn Spears,Eliminated Week 2,13,Actor/Actress,Alan Bersten,32,,2,0,2,,,,,
32,9,Jason Mraz,2nd Place,2,Singer/Rapper,Daniella Karagach,46,10.75,99,0,2,0.19457013574660634,1.0,,3.437204910292729,0.5080596534805182
32,9,Lele Pons,Eliminated Week 7,8,Social Media Personality,Brandon Armstrong,27,,7,0,4,,,,,
32,9,Matt Walsh,Eliminated Week 1,14,Comedian,Koko Iwasaki,58,,1,0,2,,,,,
32,9,Mauricio Umansky,Eliminated Week 6,9,TV Personality,Emma Slater,53,,6,0,3,,,,,
32,9,Mira Sorvino,Eliminated Week 5,10,Actor/Actress,Gleb Savchenko,55,,5,0,2,,,,,
32,9,Tyson Beckford,Eliminated Week 3,12,Model,Jenna Johnson,52,,3,0,2,,,,,
32,9,Xochitl Gomez,1st Place,1,Actor/Actress,Valentin Chmerkovskiy,17,10.25,99,0,2,0.18552036199095023,2.0,,3.4255587031791,0.5181453966560574
32,10,Adrian Peterson,Eliminated Week 4,11,Athlete,Britt Stewart,38,,4,0,1,,,,,
32,10,Alyson Hannigan,5th Place,5,Actor/Actress,Sasha Farber,49,8.5,99,0,2,0.17894736842105263,5.0,,,
32,10,Ariana Madix,3rd Place,3,TV Personality,Pasha Pashkov,38,9.666666666666666,99,0,3,0.20350877192982456,3.0,,,
32,10,Barry Williams,Eliminated Week 8,7,Actor/Actress,Peta Murgatroyd,68,,8,0,2,,,,,
32,10,Charity Lawson,4th Place,4,TV Personality,Artem Chigvintsev,27,9.833333333333334,99,0,3,0.20701754385964913,2.0,,,
32,10,Harry Jowsey,Eliminated Week 9,6,TV Personality,Rylee Arnold,26,,9,0,3,,,,,
32,10,Jamie Lynn Spears,Eliminated Week 2,13,Actor/Actress,Alan Bersten,32,,2,0,2,,,,,
32,10,Jason Mraz,2nd Place,2,Singer/Rapper,Daniella Karagach,46,9.5,99,0,2,0.2,4.0,,,
32,10,Lele Pons,Eliminated Week 7,8,Social Media Personality,Brandon Armstrong,27,,7,0,4,,,,,
32,10,Matt Walsh,Eliminated Week 1,14,Comedian,Koko Iwasaki,58,,1,0,2,,,,,
32,10,Mauricio Umansky,Eliminated Week 6,9,TV Personality,Emma Slater,53,,6,0,3,,,,,
32,10,Mira Sorvino,Eliminated Week 5,10,Actor/Actress,Gleb Savchenko,55,,5,0,2,,,,,
32,10,Tyson Beckford,Eliminated Week 3,12,Model,Jenna Johnson,52,,3,0,2,,,,,
32,10,Xochitl Gomez,1st Place,1,Actor/Actress,Valentin Chmerkovskiy,17,10.0,99,0,2,0.21052631578947367,1.0,,,
32,11,Adrian Peterson,Eliminated Week 4,11,Athlete,Britt Stewart,38,,4,0,1,,,,,
32,11,Alyson Hannigan,5th Place,5,Actor/Actress,Sasha Farber,49,8.833333333333334,99,0,2,0.18213058419243988,5.0,,,
32,11,Ariana Madix,3rd Place,3,TV Personality,Pasha Pashkov,38,9.833333333333334,99,0,3,0.2027491408934708,3.0,,,
32,11,Barry Williams,Eliminated Week 8,7,Actor/Actress,Peta Murgatroyd,68,,8,0,2,,,,,
32,11,Charity Lawson,4th Place,4,TV Personality,Artem Chigvintsev,27,9.833333333333334,99,0,3,0.2027491408934708,3.0,,,
32,11,Harry Jowsey,Eliminated Week 9,6,TV Personality,Rylee Arnold,26,,9,0,3,,,,,
32,11,Jamie Lynn Spears,Eliminated Week 2,13,Actor/Actress,Alan Bersten,32,,2,0,2,,,,,
32,11,Jason Mraz,2nd Place,2,Singer/Rapper,Daniella Karagach,46,10.0,99,0,2,0.20618556701030927,1.0,,,
32,11,Lele Pons,Eliminated Week 7,8,Social Media Personality,Brandon Armstrong,27,,7,0,4,,,,,
32,11,Matt Walsh,Eliminated Week 1,14,Comedian,Koko Iwasaki,58,,1,0,2,,,,,
32,11,Mauricio Umansky,Eliminated Week 6,9,TV Personality,Emma Slater,53,,6,0,3,,,,,
32,11,Mira Sorvino,Eliminated Week 5,10,Actor/Actress,Gleb Savchenko,55,,5,0,2,,,,,
32,11,Tyson Beckford,Eliminated Week 3,12,Model,Jenna Johnson,52,,3,0,2,,,,,
32,11,Xochitl Gomez,1st Place,1,Actor/Actress,Valentin Chmerkovskiy,17,10.0,99,0,2,0.20618556701030927,1.0,,,
33,1,Anna Delvey,Eliminated Week 2,12,Con artist,Ezra Sosa,33,6.0,2,0,4,0.07287449392712551,8.0,,,
33,1,Brooks Nader,Eliminated Week 4,9,Model,Gleb Savchenko,27,6.0,4,0,2,0.07287449392712551,8.0,,,
33,1,Chandler Kinney,3rd Place,3,Actor/Actress,Brandon Armstrong,24,7.666666666666667,99,0,2,0.0931174089068826,1.0,,,
33,1,Danny Amendola,5th Place,5,Athlete,Witney Carson,39,6.666666666666667,99,0,1,0.08097165991902835,5.0,,,
33,1,Dwight Howard ,Eliminated Week 7,6,Athlete,Daniella Karagach,38,7.333333333333333,7,0,1,0.08906882591093118,2.0,,,
33,1,Eric Roberts,Eliminated Week 3,10,Actor/Actress,Britt Stewart,68,5.0,3,0,2,0.06072874493927126,13.0,,,
33,1,Ilona Maher,2nd Place,2,Athlete,Alan Bersten,28,6.0,99,0,1,0.07287449392712551,8.0,,,
33,1,Jenn Tran,Eliminated Week 6,7,TV Personality,Sasha Farber,26,6.333333333333333,6,0,3,0.07692307692307693,6.0,,,
33,1,Joey Graziadei,1st Place,1,TV Personality,Jenna Johnson,29,7.0,99,0,3,0.08502024291497977,3.0,,,
33,1,Phaedra Parks,Eliminated Week 5,8,TV Personality,Val Chmerkovskiy,51,6.333333333333333,5,0,3,0.07692307692307693,6.0,,,
33,1,Reginald VelJohnson,Eliminated Week 3,10,Actor/Actress,Emma Slater,74,5.333333333333333,3,0,2,0.06477732793522267,12.0,,,
33,1,Stephen Nedoroscik,4th Place,4,Athlete,Rylee Arnold,26,7.0,99,0,1,0.08502024291497977,3.0,,,
33,1,Tori Spelling,Eliminated Week 2,12,Actor/Actress,Pasha Pashkov,51,5.666666666666667,2,0,2,0.0688259109311741,11.0,,,
33,2,Anna Delvey,Eliminated Week 2,12,Con artist,Ezra Sosa,33,5.666666666666667,2,0,4,0.06589147286821706,11.0,,10.847871235721703,0.8439632825687859
33,2,Brooks Nader,Eliminated Week 4,9,Model,Gleb Savchenko,27,6.666666666666667,4,0,2,0.07751937984496124,8.0,,6.484942886812045,0.4418310480613652
33,2,Chandler Kinney,3rd Place,3,Actor/Actress,Brandon Armstrong,24,8.0,99,0,2,0.09302325581395349,1.0,,6.827622014537902,0.46528033655349954
33,2,Danny Amendola,5th Place,5,Athlete,Witney Carson,39,7.0,99,0,1,0.08139534883720931,5.0,,6.942367601246106,0.46727051433708033
33,2,Dwight Howard ,Eliminated Week 7,6,Athlete,Daniella Karagach,38,7.333333333333333,7,0,1,0.08527131782945736,2.0,,7.054517133956386,0.4808050974790633
33,2,Eric Roberts,Eliminated Week 3,10,Actor/Actress,Britt Stewart,68,5.0,3,0,2,0.05813953488372093,12.0,,6.1993769470404985,0.43874351563520986
33,2,Ilona Maher,2nd Place,2,Athlete,Alan Bersten,28,7.0,99,0,1,0.08139534883720931,5.0,,6.771028037383178,0.45945760671532776
33,2,Jenn Tran,Eliminated Week 6,7,TV Personality,Sasha Farber,26,6.333333333333333,6,0,3,0.07364341085271317,9.0,,6.404984423676012,0.44510410126812505
33,2,Joey Graziadei,1st Place,1,TV Personality,Jenna Johnson,29,7.333333333333333,99,0,3,0.08527131782945736,2.0,,6.901869158878505,0.4708135195861899
33,2,Phaedra Parks,Eliminated Week 5,8,TV Personality,Val Chmerkovskiy,51,7.0,5,0,3,0.08139534883720931,5.0,,6.771028037383178,0.449638482948016
33,2,Reginald VelJohnson,Eliminated Week 3,10,Actor/Actress,Emma Slater,74,5.0,3,0,2,0.05813953488372093,12.0,,6.375908618899273,0.4450867137043162
33,2,Stephen Nedoroscik,4th Place,4,Athlete,Rylee Arnold,26,7.333333333333333,99,0,1,0.08527131782945736,2.0,,7.100207684319834,0.4765607218470972
33,2,Tori Spelling,Eliminated Week 2,12,Actor/Actress,Pasha Pashkov,51,6.333333333333333,2,0,2,0.07364341085271317,9.0,,6.318276220145379,0.4508084244525846
33,3,Anna Delvey,Eliminated Week 2,12,Con artist,Ezra Sosa,33,,2,0,4,,,,,
33,3,Brooks Nader,Eliminated Week 4,9,Model,Gleb Savchenko,27,7.625,4,0,2,0.0959119496855346,5.0,,5.888386805241753,0.47938831119394043
33,3,Chandler Kinney,3rd Place,3,Actor/Actress,Brandon Armstrong,24,8.625,99,0,2,0.10849056603773585,2.0,,5.868956168097605,0.46775256470999715
33,3,Danny Amendola,5th Place,5,Athlete,Witney Carson,39,7.5,99,0,1,0.09433962264150944,6.0,,5.727067329417081,0.46398491111130546
33,3,Dwight Howard ,Eliminated Week 7,6,Athlete,Daniella Karagach,38,6.5,7,0,1,0.08176100628930817,9.0,,5.330772706732942,0.44299533430425975
33,3,Eric Roberts,Eliminated Week 3,10,Actor/Actress,Britt Stewart,68,5.75,3,0,2,0.07232704402515723,10.0,,8.899231812019883,0.8151411738720279
33,3,Ilona Maher,2nd Place,2,Athlete,Alan Bersten,28,7.0,99,0,1,0.0880503144654088,7.0,,5.4713059195662,0.4475357850456029
